2.200000000000000000e+01 1.775708079338073730e+00 1.763850212097167969e+00 9.933221936225891113e-01 1.775708079338073730e+00 1.000000000000000000e+00 4.521195590496063232e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00
2.300000000000000000e+01 4.138526439666748047e+00 4.138525962829589844e+00 9.999998807907104492e-01 4.138526439666748047e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
2.400000000000000000e+01 2.363890409469604492e+00 2.337291479110717773e+00 9.887478351593017578e-01 2.363890409469604492e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.591647803783416748e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
2.500000000000000000e+01 3.470901012420654297e+00 3.470899820327758789e+00 9.999996423721313477e-01 3.470901012420654297e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 9.999971985816955566e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
2.600000000000000000e+01 9.684147834777832031e-01 9.376162886619567871e-01 9.681969881057739258e-01 9.376165270805358887e-01 9.681972265243530273e-01 1.000000000000000000e+00 2.500004470348358154e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
2.700000000000000000e+01 3.430194616317749023e+00 3.405788898468017578e+00 9.928850531578063965e-01 3.405789852142333984e+00 9.928852915763854980e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
2.800000000000000000e+01 6.318631768226623535e-01 6.315951943397521973e-01 9.995759129524230957e-01 6.318631172180175781e-01 9.999998807907104492e-01 2.520531415939331055e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500234842300415039e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
2.900000000000000000e+01 1.640248060226440430e+00 1.479970097541809082e+00 9.022843241691589355e-01 1.460398316383361816e+00 8.903521299362182617e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 3.561465740203857422e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
3.000000000000000000e+01 1.350137591361999512e+00 1.163894295692443848e+00 8.620560765266418457e-01 1.170781731605529785e+00 8.671573400497436523e-01 9.163516163825988770e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.996274113655090332e-01 2.500000000000000000e-01 2.500000298023223877e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
3.100000000000000000e+01 6.684840202331542969e+00 6.684842109680175781e+00 1.000000238418579102e+00 6.684840202331542969e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
3.200000000000000000e+01 1.527979135513305664e+00 1.527979373931884766e+00 1.000000119209289551e+00 1.527979135513305664e+00 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
3.300000000000000000e+01 3.247628211975097656e+00 3.033174276351928711e+00 9.339659810066223145e-01 3.033199787139892578e+00 9.339738488197326660e-01 1.000000000000000000e+00 2.500002384185791016e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500132024288177490e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
3.400000000000000000e+01 1.408342123031616211e+00 1.288338541984558105e+00 9.147908687591552734e-01 1.288338422775268555e+00 9.147908091545104980e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
3.500000000000000000e+01 3.464982211589813232e-01 2.241260260343551636e-01 6.468316912651062012e-01 1.970199495553970337e-01 5.686030387878417969e-01 2.500000000000000000e-01 4.689807295799255371e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.999818205833435059e-01 2.500057518482208252e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
