7.300000000000000000e+01 4.775089585944750858e+00 4.775089585944750858e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.400000000000000000e+01 8.740119999129762007e+00 8.740119999129762007e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.500000000000000000e+01 1.323943498868911028e+01 1.314809709173073493e+01 9.931010728904663409e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
7.600000000000000000e+01 2.854324839336253472e+00 1.990471996176971459e+00 6.973530022742040479e-01 2.040000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 7.500000000000000000e-01 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.700000000000000000e+01 5.332254638721851236e+00 4.611715964826749392e+00 8.648716682315427118e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+01 7.303403009188365935e+00 5.215257828848758770e+00 7.140859983061971228e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
7.900000000000000000e+01 1.546642586360706417e+01 1.468377611265394833e+01 9.493968575639241125e-01 2.520000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+01 4.705924441101494438e+00 3.911680916433461608e+00 8.312247604889023700e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.100000000000000000e+01 7.075547032973541484e+00 5.309329291641811999e+00 7.503772170404942043e-01 5.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000000e+01 8.579425263206099217e+00 8.579425263206099217e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.300000000000000000e+01 7.611484983438651319e+00 7.427099456774659103e+00 9.757753543408171915e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000000e+01 6.463719438494595515e+00 5.100470072152518242e+00 7.890921195893398910e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.500000000000000000e+01 5.908013333548191248e+00 5.763443664953601164e+00 9.755299014351130893e-01 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.600000000000000000e+01 3.213502235090903270e+00 3.213502235090903270e+00 1.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.700000000000000000e+01 5.042425036873686928e+00 4.263267158210423347e+00 8.454795315814267465e-01 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.800000000000000000e+01 8.018289313610738489e+00 8.018289313610738489e+00 1.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.900000000000000000e+01 5.873826335516315389e+00 5.873826335516315389e+00 1.000000000000000000e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+01 9.348076069732746518e+00 9.348076069732746518e+00 1.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.100000000000000000e+01 9.762318276922101745e+00 8.782662071275312954e+00 8.996492249220481296e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.200000000000000000e+01 1.140986943195331271e+01 9.636660964912739047e+00 8.445899422762273012e-01 9.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.300000000000000000e+01 7.453432378687637083e+00 7.224115882245737197e+00 9.692334370541003663e-01 9.379000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.500000000000000000e-01
9.400000000000000000e+01 1.143584210789951428e+01 1.082164639338006218e+01 9.462920431460674076e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.500000000000000000e+01 8.230784217831516258e+00 7.623240253994087112e+00 9.261863817883573269e-01 5.020000000000000000e+02 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000000e+01 6.798005220035168605e+00 4.616395734044060895e+00 6.790809339831866964e-01 6.750000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01
9.700000000000000000e+01 1.365060735239741163e+01 1.244264974360667608e+01 9.115088744693410350e-01 4.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e-01 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000000e+01 4.772771685489870741e+00 1.939061957352784304e+00 4.062758675944838638e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
