1.310000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999996207405434934e-01 9.999999899479069532e-01 8.932591272131581439e-01 2.659501615987847067e-01 2.495336280660705452e-01
1.320000000000000000e+02 1.000000000000000000e+00 9.509816140740658952e-01 9.509816288723677014e-01 9.509816288723677014e-01 9.509816140740658952e-01 6.251647480536504098e-02 1.266896231187859823e-01
1.330000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 5.764682104266839052e-02 0.000000000000000000e+00 1.000000000000000000e+00 8.906878169239466903e-02 1.164145119988515970e-01
1.340000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.749361571394785445e-04 0.000000000000000000e+00 6.843440437346998140e-01 3.625658453614195864e-02 2.548113719372758698e-02
1.350000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.998043348780001338e-01 9.998043348780001338e-01 9.998043607194222471e-01 5.964259735356641778e-01 5.858216196906563811e-01
1.360000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999998518401742587e-01 9.999999569101427621e-01 1.000000000000000000e+00 1.708655647691451063e-01 1.503896379222199875e-01
1.370000000000000000e+02 1.000000000000000000e+00 9.096328661641935875e-01 9.096329410763210888e-01 9.096328780179991913e-01 9.096328661641935875e-01 5.383735376403446793e-01 3.788781529442435403e-01
1.380000000000000000e+02 1.000000000000000000e+00 9.684205378646296714e-01 9.610729345821751313e-01 9.610814604172135400e-01 9.684205378646296714e-01 8.892480579669375107e-01 2.702844654641592403e-01
1.390000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 6.514104901324164754e-01 7.269311291350547544e-01 1.000000000000000000e+00 2.365429038978246468e-01 1.292358219750565362e-01
1.400000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 9.402302129472813741e-01 9.402301233851612094e-01 1.000000000000000000e+00 4.159265958052659751e-01 2.822066495578693934e-01
1.410000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000006437406608e+00 1.000000006437406608e+00 1.000000000000000000e+00 1.449434769656976485e-01 1.572175206314643248e-01
1.420000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000178677504570e+00 9.999999553319134371e-01 9.377011151529447419e-01 6.331647007552397566e-02 7.116568566687998809e-02
1.430000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 8.511479650064275315e-01 8.511480548232989163e-01 9.946130319036716738e-01 2.301275720753839515e-01 3.147203056259920140e-01
